,mjd,time,dpar_smoothed,dparerr_smoothed,dpar_raw,dpar_error,dpar_detrended,dparerr_detrended,dpar_detrended_mean,dparerr_detrended_mean,dpar_detrended_median,dparerr_detrended_iqr_low,dparerr_detrended_iqr_high,dpar_detrended_weightedav,dparerr_detrended_weightedav,dpar_detrended_weightedav_detected_in_all_frames,dparerr_detrended_weightedav_detected_in_all_frames,ensamble_dpar,ensamble_dparerr,dpar_smoothed_median,dparerr_smoothed_median,dpar_smoothed_mean,dparerr_smoothed_mean,g_mag,g_mag_error,am
56,57374.27184018442,2693.994861957617,0.19887232063363194,0.012557930322927091,0.06610388134255284,0.041198056943841536,0.1117002761400896,0.06692763968472965,0.11457339767089814,0.000572673386377516,0.10579259700211935,0.1272423518813181,0.05899314955193889,0.1117002761400896,-0.011546886489827907,0.10688289287953365,0.000572673386377516,-0.045596394797536764,0.05274494343366944,0.19887232063363194,0.012557930322927091,0.1961811924473239,0.012557930322927091,-1.6981796898183212,0.0123074275150317,1.6714258767870886
57,57374.27240848544,2743.096070433967,0.19887232063363194,0.012632210237772196,0.24553608398048885,0.04167751229574761,0.21467871259021123,0.09497249336083777,0.2132847530484907,-0.04905399009414693,0.20764294098121958,0.08213385317034705,-0.05595812837751071,0.21467871259021123,-0.043661572911513555,0.20902981434316242,-0.04905399009414693,0.0308573713902776,0.08533908520726116,0.19887232063363194,0.012632210237772196,0.19879381087334033,0.012632210237772196,-1.6089612997624023,0.014230439156294275,1.6760482463470092
58,57374.27297688711,2792.2059742966667,0.1980881222444544,0.012704534173045593,0.12524369659412074,0.04201227236086186,0.09381230171449648,0.0759485889239546,0.09484353211046484,-0.023833508998074945,0.08410191432243838,0.06930527651977333,-0.03157938349512014,0.09381230171449648,-0.021258235228508754,0.09156637339157955,-0.023833508998074945,0.03143139487962426,0.06327050758937061,0.1980881222444544,0.012704534173045593,0.1983358069157561,0.012704534173045593,-1.549435503135932,0.01569416797098741,1.6807056981556938
59,57374.27352741983,2839.772001374513,0.19512228409841634,0.012799471131639073,0.22508132713750806,0.04200097143901086,0.2621437103950561,0.08488207499814496,0.26215032678587497,-0.03361622816414569,0.2702961628324022,0.12459248092839048,0.015141980397764439,0.2621437103950561,-0.03176138382551482,0.2566467878241011,-0.03361622816414569,-0.03706238325754803,0.07376235526452568,0.19512228409841634,0.012799471131639073,0.19570238106877566,0.012799471131639073,-1.5574165823680488,0.015301061872297815,1.6852464806916612
60,57374.274077566006,2887.3046311782673,0.1938342771002053,0.012871757096972981,0.2616637769176599,0.04271721013211627,0.2838905192847443,0.08090226671916959,0.28425358786922666,-0.02383138468379621,0.2834168924209775,0.11461356889436998,0.01620901299910792,0.2838905192847443,-0.02598807873874344,0.26777063941285884,-0.02383138468379621,-0.022226742367084402,0.06870528887085971,0.1938342771002053,0.012871757096972981,0.1804303302613621,0.012871757096972981,-1.4661469054243454,0.016957212364556044,1.689815322331444
61,57374.27464287332,2936.147183342837,0.17034479557035498,0.012964564095095499,0.2892493279132966,0.04241165059557693,0.26148199049169085,0.10229312373826849,0.26190012829790016,-0.05357251841104621,0.26327012274221206,0.0883233121750577,-0.049729789962544374,0.26148199049169085,-0.05067505660739276,0.2533823027750645,-0.05357251841104621,0.02776733742160573,0.09308670720296969,0.17034479557035498,0.012964564095095499,0.17817783130426557,0.012964564095095499,-1.410837446478471,0.01646891372388281,1.6945425019933629
62,57374.27519976315,2984.2624643817544,0.17034479557035498,0.013019310490468665,0.10001078645802433,0.043546506036389196,0.1619100703885145,0.06738210965271901,0.16211903436599157,-0.004525744549122558,0.16409220894852383,0.14011598591926938,0.07407222991697061,0.1619100703885145,-0.007873825674654514,0.16366824962033727,-0.004525744549122558,-0.061899283930490163,0.05142033171104371,0.17034479557035498,0.013019310490468665,0.1809882501316974,0.013019310490468665,-1.4060373553752452,0.017889180857707257,1.6992330364589283
63,57374.27576775117,3033.336629276164,0.16912043792766954,0.013172002539782235,0.22612720853770416,0.043410581642146714,0.1938342771002053,0.07756919837466002,0.19395149978157544,-0.02875092977779728,0.19487079759752296,0.05346863494817309,-0.040084217966783256,0.1938342771002053,-0.020873957229792572,0.18485449723661843,-0.02875092977779728,0.03229293143749886,0.06428453887193929,0.16912043792766954,0.013172002539782235,0.16963465993520924,0.013172002539782235,-1.4123038110750024,0.01729987060973548,1.7040483310821626
64,57374.27631999655,3081.0506300535053,0.16912043792766954,0.013267627425999252,0.16339506238158033,0.04503659265229196,0.16912043792766954,0.0879311727205417,0.1672173383540207,-0.03579751112092398,0.17565381707351055,0.1041027531783382,0.010010436430937915,0.16912043792766954,-0.030485566071365156,0.1625147482806428,-0.03579751112092398,-0.005725375546089198,0.07552215872365711,0.16912043792766954,0.013267627425999252,0.16822844987517602,0.013267627425999252,-1.3251109286404876,0.019886569786126688,1.7087639191424773
65,57374.27686898457,3128.483195020817,0.1619100703885145,0.013454657895108886,0.00507163556746914,0.04391747255970422,0.03703905274388861,0.0967304312401541,0.034894191617293555,-0.009522657509454684,0.02514729132139545,0.11902691541996308,0.028906276697125366,0.03703905274388861,-0.04226855839586192,0.01725110490968531,-0.009522657509454684,-0.031967417176419474,0.08618603095556614,0.1619100703885145,0.013454657895108886,0.15708323069317445,0.013454657895108886,-1.2610988828963663,0.019606745051126383,1.7134843994834223
66,57374.27742377308,3176.416922151111,0.14261488324183946,0.013505208545428532,0.13899531185456965,0.044865788942826175,0.17034479557035498,0.06628786736808333,0.1711880781068197,0.002677555057152052,0.17844960304502608,0.10374210876347734,0.03838148731618944,0.17034479557035498,-0.003931161194927139,0.1663181462616753,0.002677555057152052,-0.031349483715785345,0.048796950137753314,0.14261488324183946,0.013505208545428532,0.14214304034366013,0.013505208545428532,-1.177123542317382,0.021379247059186274,1.7182855719301344
67,57374.27798534015,3224.936317373067,0.14261488324183946,0.013534648733400876,0.05517241925211093,0.043236619155363656,0.14261488324183946,0.07810382938524461,0.1481255048682952,-0.016659375975232794,0.14535377011142425,0.17800979446162596,0.0967932197852324,0.14261488324183946,-0.021808003440616106,0.1457763451138227,-0.016659375975232794,-0.08744246398972852,0.06504462259597976,0.14261488324183946,0.013534648733400876,0.13552437173427687,0.013534648733400876,-1.1512024807210093,0.01947632750993804,1.7231806464631985
68,57374.27854554909,3273.3383695129305,0.1395462993930386,0.013557642633429816,0.06579704937630844,0.04712662588939784,0.08978922042884173,0.07484055659985296,0.09502579029132247,-0.001973321780907783,0.101361641661161,0.12076948256325291,0.04128345766549049,0.08978922042884173,-0.011012775934636551,0.08996430373681033,-0.001973321780907783,-0.023992171052533293,0.05813940182403439,0.1395462993930386,0.013557642633429816,0.1309871180940416,0.013557642633429816,-1.0283351090092019,0.02517178747171299,1.7280974328634324
69,57374.27909352589,3320.683565083891,0.12954736241656278,0.014267617855956738,0.0651026546576712,0.045507732402110326,0.07834399105413095,0.08393819186473563,0.0782132505234572,-0.0216824125215951,0.08336524984587751,0.10930210427459104,0.014273775839151456,0.07834399105413095,-0.02502358223996258,0.0689365645131305,-0.0216824125215951,-0.013241336396459752,0.0705313146420729,0.12954736241656278,0.014267617855956738,0.12470240219342521,0.014267617855956738,-1.0868269649916122,0.02199647692937217,1.7329402230168047
70,57374.27964990046,3368.754328158684,0.11954842544008695,0.01504240805626787,0.08470084075093641,0.04867057910580584,0.1395462993930386,0.08381256185198722,0.14115207598031965,-0.014402493141869227,0.14768802074671972,0.1558294842147759,0.05309747325376536,0.1395462993930386,-0.01956225942300431,0.14316091491119243,-0.014402493141869227,-0.05484545864210218,0.06823283852881015,0.11954842544008695,0.01504240805626787,0.1197670648896203,0.01504240805626787,-1.0824422091683328,0.024542271772436133,1.7378910486456833
71,57374.28020356769,3416.591176413931,0.12954736241656278,0.016007543560869544,0.05831989837411134,0.0446056446426287,0.11954842544008695,0.06340863257031788,0.12194092593100186,0.0034622674613494983,0.11957318869591138,0.1368460222305217,0.08012385458343488,0.11954842544008695,-0.0004608745312891724,0.11557877037849587,0.0034622674613494983,-0.06122852706597561,0.04506651917391787,0.12954736241656278,0.016007543560869544,0.13010806640783676,0.016007543560869544,-1.0370074366974844,0.021652489096634017,1.7428523592350955
72,57374.28076088991,3464.7438164334744,0.11954842544008695,0.017134827784571042,0.18350206264501773,0.04353241530683117,0.18867663578847502,0.07285230211413864,0.1877015530122059,-0.0037537268527537138,0.18897691434707242,0.08251287326677352,0.008055705973378367,0.18867663578847502,-0.014883222504317478,0.18550678647320454,-0.0037537268527537138,-0.00517457314345728,0.05841563781114865,0.11954842544008695,0.017134827784571042,0.12435996224176273,0.017134827784571042,-0.9877164455543426,0.020976106721745085,1.7478801480026815
73,57374.281315415705,3512.654845160432,0.11577435289300667,0.018646647450496986,0.12261309685674265,0.04440355884527472,0.11200028034592639,0.08840223450754302,0.11138614018428265,-0.04377524196439801,0.10639730055748334,0.0783391305606129,-0.02542923476813254,0.11200028034592639,-0.032037784862177565,0.1094302257928636,-0.04377524196439801,0.010612816510816256,0.07644134370745229,0.11577435289300667,0.018646647450496986,0.1213174754084166,0.018646647450496986,-1.0202463865883118,0.021595994165334056,1.752918955119076
