,field,candidate id,object id,object ra,object dec,object MJD,object filter,object magnitude,object magnitude error,object real/bogus score,exposure id,mean seeing,airmass,object datetime,parallactic angle
2548,COSMOS,DC21jnyq,1196929,149.68489756814,2.56475666469,59352.00532021,g,19.367,0.009,1.0,1012,1.3,1.25,2021-05-18 00:07:39.666144,154.46790992915493
2549,COSMOS,DC21gqxf,741482,149.77184737293,2.51406463327,59329.04418083,g,21.201,0.08,0.432,599,1.136,1.21,2021-04-25 01:03:37.223712,166.5336996361966
2550,COSMOS,DC21gqxf,742822,149.7719304549,2.51409243991,59329.04521651,r,20.879,0.038,1.0,600,0.94,1.21,2021-04-25 01:05:06.706464,165.97421964475083
2551,COSMOS,DC21gqxf,738451,149.77216108094,2.51425748046,59329.04844264,g,21.547,0.123,0.204,602,1.091,1.2,2021-04-25 01:09:45.444096,164.2521746910017
2552,COSMOS,DC21gqxf,739452,149.7722431969,2.51430948126,59329.04947984,r,20.931,0.042,1.0,603,0.891,1.2,2021-04-25 01:11:15.058176,163.70554499288062
2553,COSMOS,DC21gqxf,10074982,149.77236130413,2.51439197304,59329.05081707,i,20.78,0.032,1.0,2044,0.863,1.2,2021-04-25 01:13:10.594848,163.00607024512118
2554,COSMOS,DC21fxer,637640,149.79910285884,2.52280167078,59322.02199174,g,21.303,0.029,1.0,518,1.037,1.18,2021-04-18 00:31:40.086336,-169.96563412937147
2555,COSMOS,DC21fxer,638798,149.79909560634,2.52284872649,59322.02301609,r,20.746,0.017,1.0,519,0.933,1.18,2021-04-18 00:33:08.590176,-170.53802784583098
2556,COSMOS,DC21fxer,10057637,149.79909240303,2.52289788963,59322.02435085,i,20.618,0.019,1.0,2021,0.87,1.18,2021-04-18 00:35:03.913440,-171.28717080633953
2557,COSMOS,DC21fxer,674939,149.79901671124,2.52308060987,59322.03042206,g,21.258,0.023,1.0,524,1.042,1.2,2021-04-18 00:43:48.465984,-174.7346034782557
2558,COSMOS,DC21fxer,666396,149.79900690382,2.52312441981,59322.03144751,r,20.708,0.015,1.0,525,0.932,1.2,2021-04-18 00:45:17.064864,-175.3220800497495
2559,COSMOS,DC21fxer,10061134,149.79898598315,2.52318390542,59322.03277543,i,20.604,0.017,1.0,2023,0.93,1.2,2021-04-18 00:47:11.797152,-176.0845268279319
2560,COSMOS,DC21fxer,643623,149.79897983724,2.52324616576,59322.03460867,g,21.249,0.026,1.0,527,1.0,1.18,2021-04-18 00:49:50.189088,-177.1396458763583
2561,COSMOS,DC21fxer,646806,149.79896549237,2.52328762153,59322.03563456,r,20.742,0.017,1.0,528,0.937,1.18,2021-04-18 00:51:18.825984,-177.73114470930685
2562,COSMOS,DC21fxer,10060421,149.79894981066,2.52334291969,59322.03695933,i,20.607,0.017,1.0,2024,0.841,1.18,2021-04-18 00:53:13.286112,-178.49576886242224
2563,COSMOS,DC21gaio,674552,149.79865730647,2.52431518175,59322.06624931,g,21.33,0.026,1.0,534,1.176,1.21,2021-04-18 01:35:23.940384,164.98874842925025
2564,COSMOS,DC21gaio,675915,149.79863687085,2.52435686465,59322.06726977,r,20.743,0.015,1.0,535,1.023,1.21,2021-04-18 01:36:52.108128,164.44636454896298
2565,COSMOS,DC21gaio,10062993,149.79862439006,2.52440932356,59322.06859985,i,20.674,0.018,1.0,2026,0.945,1.21,2021-04-18 01:38:47.027040,163.74443968567152
2566,COSMOS,DC21gaio,655396,149.79861197212,2.52446044976,59322.07044741,g,21.343,0.027,1.0,537,1.057,1.2,2021-04-18 01:41:26.656224,162.77913332738467
2567,COSMOS,DC21gaio,659073,149.79860780155,2.5245111044,59322.07147551,r,20.79,0.016,1.0,538,0.946,1.2,2021-04-18 01:42:55.484064,162.24702817354796
2568,COSMOS,DC21gaio,10062323,149.79858956215,2.52456675989,59322.07280599,i,20.691,0.019,1.0,2027,0.867,1.2,2021-04-18 01:44:50.437536,161.5638972162286
2569,COSMOS,DC21gaio,702000,149.7985147474,2.524746968,59322.07884438,g,21.442,0.022,1.0,543,0.953,1.23,2021-04-18 01:53:32.154432,158.54509177335223
2570,COSMOS,DC21gaio,708601,149.79851150441,2.52479035353,59322.07987078,r,20.782,0.014,1.0,544,0.884,1.23,2021-04-18 01:55:00.835392,158.0457961935039
2571,COSMOS,DC21gaio,10064428,149.798491228,2.52483869,59322.08122086,i,20.708,0.017,1.0,2029,0.891,1.23,2021-04-18 01:56:57.482304,157.39532930315357
2572,COSMOS,DC21gaio,681514,149.79849810517,2.52491168734,59322.08305296,g,21.449,0.027,1.0,546,1.02,1.22,2021-04-18 01:59:35.775744,156.52428601798007
2573,COSMOS,DC21gaio,683326,149.79847429794,2.52494297093,59322.08407847,r,20.838,0.017,1.0,547,0.977,1.23,2021-04-18 02:01:04.379808,156.04258307824801
2574,COSMOS,DC21gaio,10075722,149.79846936729,2.52499468025,59322.08542429,i,20.757,0.02,1.0,2046,0.863,1.23,2021-04-18 02:03:00.658656,155.41695239286233
2575,COSMOS,DC21ggei,711113,149.79822552373,2.52588242292,59322.11203207,g,21.467,0.02,1.0,553,0.944,1.33,2021-04-18 02:41:19.570848,144.59102973758743
2576,COSMOS,DC21ggei,711208,149.7982002648,2.5259288978,59322.11304963,r,20.961,0.013,1.0,554,0.796,1.33,2021-04-18 02:42:47.488032,144.23450682629405
2577,COSMOS,DC21ggei,10065305,149.79816739453,2.52597578947,59322.11439555,i,20.838,0.015,0.878,2032,0.743,1.34,2021-04-18 02:44:43.775520,143.76916188019092
2578,COSMOS,DC21ggei,689094,149.79817895361,2.52603182976,59322.11625093,g,21.52,0.025,1.0,556,0.937,1.33,2021-04-18 02:47:24.080352,143.13925298240108
2579,COSMOS,DC21ggei,690379,149.79816290856,2.52606784922,59322.11726972,r,20.995,0.016,1.0,557,0.875,1.34,2021-04-18 02:48:52.103808,142.79898096482285
2580,COSMOS,DC21ggei,10076033,149.79814530499,2.52612959102,59322.11860021,i,20.737,0.018,1.0,2047,0.789,1.34,2021-04-18 02:50:47.058144,142.36056250786936
2581,COSMOS,DC21ggei,714735,149.7980871423,2.52629999544,59322.12466261,g,21.547,0.024,1.0,562,0.999,1.39,2021-04-18 02:59:30.849504,140.44627626024024
2582,COSMOS,DC21ggei,715877,149.79808484591,2.52635499507,59322.12567475,r,20.99,0.014,1.0,563,0.847,1.39,2021-04-18 03:00:58.298400,140.13972660963725
2583,COSMOS,DC21ggei,10066990,149.79807244719,2.52640799375,59322.12699319,i,20.89,0.017,1.0,2035,0.778,1.4,2021-04-18 03:02:52.211616,139.74584117019836
2584,COSMOS,DC21ctjl,238553,149.67562817441,2.62385227216,59304.13408411,g,21.083,0.072,0.846,261,1.377,1.24,2021-03-31 03:13:04.867104,155.54093653977688
2585,COSMOS,DC21ctjl,242471,149.67551954883,2.62390640323,59304.1351138,r,20.433,0.023,1.0,262,1.129,1.24,2021-03-31 03:14:33.832320,155.06721116823036
2586,COSMOS,DC21ctjl,230135,149.67517784833,2.62408372848,59304.13830132,g,21.047,0.072,0.952,264,1.218,1.24,2021-03-31 03:19:09.234048,153.62831861944593
2587,COSMOS,DC21ctjl,233149,149.67505279988,2.62416811922,59304.13932466,r,20.433,0.025,1.0,265,1.083,1.24,2021-03-31 03:20:37.650624,153.1752658375866
2588,COSMOS,DC21ctjl,9970317,149.67488301691,2.62425670466,59304.14065681,i,20.353,0.02,1.0,1942,1.046,1.24,2021-03-31 03:22:32.748384,152.59199143117837
2589,COSMOS,DC21conq,216947,149.68063880625,2.62107522845,59304.08784579,g,21.113,0.063,0.776,242,1.267,1.19,2021-03-31 02:06:29.876256,-179.6903669590167
2590,COSMOS,DC21conq,220234,149.68055180275,2.62113186902,59304.08888903,r,20.524,0.024,1.0,243,1.156,1.19,2021-03-31 02:08:00.012192,179.70822447619685
2591,COSMOS,DC21conq,208503,149.68025904588,2.62134436435,59304.09205496,g,21.118,0.073,0.802,245,1.264,1.18,2021-03-31 02:12:33.548544,177.8841797015932
2592,COSMOS,DC21conq,212913,149.68006879896,2.62141498291,59304.09308405,r,20.483,0.028,1.0,246,1.223,1.18,2021-03-31 02:14:02.461920,177.29198247542914
2593,COSMOS,DC21gyan,769660,149.72860146231,2.69498148204,59331.0440417,g,20.775,0.088,0.581,647,1.488,1.21,2021-04-27 01:03:25.202880,163.70464031633034
2594,COSMOS,DC21gyan,771403,149.72859515063,2.69494737815,59331.04507335,r,20.103,0.028,1.0,648,1.245,1.21,2021-04-27 01:04:54.337440,163.16687354320445
2595,COSMOS,DC21gyan,10101305,149.72864555329,2.69494347837,59331.04640377,i,19.969,0.02,1.0,2072,1.201,1.22,2021-04-27 01:06:49.285728,162.4787279964057
2596,COSMOS,DC21gyan,781387,149.72902095365,2.69481626396,59331.05661456,g,20.711,0.081,0.863,656,1.364,1.23,2021-04-27 01:21:31.497984,157.4094040902456
2597,COSMOS,DC21gyan,782419,149.72903447503,2.69480169369,59331.05763589,r,20.159,0.032,1.0,657,1.309,1.24,2021-04-27 01:22:59.740896,156.92416025515476
2598,COSMOS,DC21gyan,10104978,149.7290691713,2.69479057595,59331.05896003,i,19.996,0.023,1.0,2076,1.336,1.24,2021-04-27 01:24:54.146592,156.30124314765666
2599,COSMOS,DC21kbkj,1259964,149.83455431676,2.6690856928,59363.99209099,g,21.95,0.083,0.956,1121,1.445,1.31,2021-05-29 23:48:36.661536,146.63207495798545
2600,COSMOS,DC21kbkj,1259295,149.83485706685,2.66908072193,59363.99334451,g,21.87,0.105,0.405,1122,1.67,1.31,2021-05-29 23:50:24.965664,146.1672084330955
2601,COSMOS,DC21kbkj,1260818,149.83514988367,2.66898716751,59363.99460828,r,21.364,0.041,1.0,1123,1.415,1.32,2021-05-29 23:52:14.155392,145.7048458445168
2602,COSMOS,DC21jbmo,1105190,149.4613903926,2.72817850526,59346.12879122,g,20.837,0.031,1.0,905,2.103,2.14,2021-05-12 03:05:27.561408,126.14649446847781
2603,COSMOS,DC21jbmo,1106025,149.46153083899,2.72818508711,59346.1298201,r,20.278,0.019,1.0,906,1.825,2.16,2021-05-12 03:06:56.456640,126.01749684175799
2604,COSMOS,DC21jbmo,10206720,149.4617440365,2.72814176376,59346.13113789,i,20.121,0.023,1.0,2163,1.775,2.19,2021-05-12 03:08:50.313696,125.85485581197314
2605,COSMOS,DC21jbmo,1103224,149.46188783364,2.72814278156,59346.13300175,g,20.896,0.034,0.688,908,2.174,2.22,2021-05-12 03:11:31.351200,125.62968752422725
2606,COSMOS,DC21jbmo,1104743,149.46207148679,2.72808956777,59346.13402063,r,20.278,0.02,0.868,909,1.898,2.24,2021-05-12 03:12:59.382432,125.50900474119784
2607,COSMOS,DC21jbmo,10206225,149.46225475652,2.72805099739,59346.13535042,i,20.169,0.027,0.119,2164,1.786,2.27,2021-05-12 03:14:54.276288,125.35399805558711
2608,COSMOS,DC21ftvh,10052150,149.35035212519,2.79044908353,59319.07581629,i,21.415,0.045,1.0,2012,0.996,1.21,2021-04-15 01:49:10.527456,163.71381283617566
2609,COSMOS,DC21ftvh,617972,149.35011268849,2.78998479376,59319.11367262,g,22.053,0.046,1.0,505,1.036,1.3,2021-04-15 02:43:41.314368,146.69040971560233
2610,COSMOS,DC21ftvh,622824,149.35006526453,2.7899563351,59319.11471672,r,21.385,0.026,1.0,506,0.918,1.31,2021-04-15 02:45:11.524608,146.30289643097498
2611,COSMOS,DC21ftvh,10054833,149.3500413066,2.78994066533,59319.11605387,i,21.22,0.03,0.998,2015,0.843,1.31,2021-04-15 02:47:07.054368,145.81302610687592
2612,COSMOS,DC21ftvh,631040,149.34999627962,2.7898442717,59319.12633546,g,21.983,0.046,1.0,514,1.105,1.35,2021-04-15 03:01:55.383744,142.2792905263299
2613,COSMOS,DC21ftvh,634386,149.34996038399,2.78980859871,59319.12735349,r,21.401,0.027,1.0,515,0.968,1.36,2021-04-15 03:03:23.341536,141.95116243810318
2614,COSMOS,DC21ftvh,10056824,149.34996599338,2.78977836927,59319.12867876,i,21.341,0.032,1.0,2018,0.888,1.37,2021-04-15 03:05:17.844864,141.5297713096932
2615,COSMOS,DC21fknb,568988,149.35061502164,2.79078176978,59319.04774998,g,21.984,0.041,1.0,476,1.024,1.19,2021-04-15 01:08:45.598272,179.289981075629
2616,COSMOS,DC21fknb,574307,149.35058302529,2.79076519343,59319.04876279,r,21.443,0.028,1.0,477,0.877,1.19,2021-04-15 01:10:13.105056,178.70907092716072
2617,COSMOS,DC21fknb,10048227,149.35056707996,2.79075797418,59319.0500871,i,21.285,0.033,1.0,2006,0.809,1.19,2021-04-15 01:12:07.525440,177.9500193919122
2618,COSMOS,DC21fknb,581699,149.35050224654,2.79065307094,59319.06079798,g,22.069,0.048,1.0,486,1.064,1.2,2021-04-15 01:27:32.945472,171.86740072293392
2619,COSMOS,DC21fknb,584075,149.35047895681,2.79062114534,59319.06182515,r,21.32,0.029,1.0,487,0.998,1.2,2021-04-15 01:29:01.692960,171.29261438830633
2620,COSMOS,DC21fknb,10049859,149.35046734352,2.79060211562,59319.06315477,i,21.276,0.039,1.0,2009,0.962,1.2,2021-04-15 01:30:56.572128,170.55165623854583
2621,COSMOS,DC21fknb,604937,149.35041759126,2.79047901469,59319.07346787,g,22.006,0.047,1.0,495,1.137,1.21,2021-04-15 01:45:47.623968,164.94785339179847
2622,COSMOS,DC21fknb,605049,149.35037807804,2.79046345156,59319.07449572,r,21.437,0.031,1.0,496,1.036,1.21,2021-04-15 01:47:16.430208,164.40558333124707
2623,COSMOS,DC21hcms,792264,149.46660203676,2.72166571591,59331.11227805,g,19.338,0.025,0.71,666,1.27,1.46,2021-04-27 02:41:40.823520,136.8723379518663
2624,COSMOS,DC21hcms,788689,149.46707665316,2.72193251487,59331.11647952,g,19.308,0.033,1.0,669,1.488,1.47,2021-04-27 02:47:43.830528,135.80378082611554
2625,COSMOS,DC21hcms,790004,149.46723118881,2.72202414077,59331.11751095,r,18.597,0.009,1.0,670,1.198,1.48,2021-04-27 02:49:12.946080,135.5497091712081
2626,COSMOS,DC21hcms,10109082,149.46740305403,2.72213253231,59331.11885159,i,18.519,0.007,1.0,2080,1.215,1.49,2021-04-27 02:51:08.777376,135.22416979405554
2627,COSMOS,DC21gcdc,674887,149.60796418713,2.73314732347,59322.06624931,g,20.637,0.014,1.0,534,1.176,1.21,2021-04-18 01:35:23.940384,164.7886804600643
2628,COSMOS,DC21gcdc,676254,149.60793287715,2.73315087792,59322.06726977,r,19.933,0.007,1.0,535,1.023,1.21,2021-04-18 01:36:52.108128,164.25046334712192
2629,COSMOS,DC21gcdc,10062838,149.60790335897,2.73315618587,59322.06859985,i,19.798,0.008,1.0,2026,0.945,1.21,2021-04-18 01:38:47.027040,163.55394796677223
2630,COSMOS,DC21gcdc,703181,149.60772991657,2.73318612773,59322.07884438,g,20.638,0.011,1.0,543,0.953,1.23,2021-04-18 01:53:32.154432,158.39512019639724
2631,COSMOS,DC21gcdc,703386,149.60770045235,2.73318512457,59322.07987078,r,19.918,0.006,1.0,544,0.884,1.23,2021-04-18 01:55:00.835392,157.8996778455007
2632,COSMOS,DC21gcdc,10064325,149.60766295882,2.73319005199,59322.08122086,i,19.772,0.008,1.0,2029,0.891,1.23,2021-04-18 01:56:57.482304,157.25425089083242
2633,COSMOS,DC21foup,10048797,149.49642320205,2.83617666138,59319.0500871,i,21.661,0.045,1.0,2006,0.809,1.19,2021-04-15 01:12:07.525440,178.18374427197458
2634,COSMOS,DC21foup,591191,149.49614266487,2.83648340377,59319.06079798,g,22.373,0.058,1.0,486,1.064,1.2,2021-04-15 01:27:32.945472,172.10326055896374
2635,COSMOS,DC21foup,590805,149.49611533697,2.83649175235,59319.06182515,r,21.743,0.039,1.0,487,0.998,1.2,2021-04-15 01:29:01.692960,171.52838345951383
2636,COSMOS,DC21foup,10050460,149.49604441486,2.83654754349,59319.06315477,i,21.579,0.049,1.0,2009,0.962,1.2,2021-04-15 01:30:56.572128,170.78714839182226
2637,COSMOS,DC21foup,624835,149.49578257588,2.83680439685,59319.07346787,g,22.223,0.054,1.0,495,1.137,1.21,2021-04-15 01:45:47.623968,165.1785958238668
2638,COSMOS,DC21foup,619808,149.49573281597,2.83684009277,59319.07449572,r,21.671,0.037,1.0,496,1.036,1.21,2021-04-15 01:47:16.430208,164.63560881744226
2639,COSMOS,DC21fwff,631373,149.4946168878,2.83787076582,59319.11367262,g,22.265,0.051,0.998,505,1.036,1.3,2021-04-15 02:43:41.314368,146.8710771194693
2640,COSMOS,DC21fwff,632510,149.49459774124,2.83789281391,59319.11471672,r,21.671,0.032,1.0,506,0.918,1.31,2021-04-15 02:45:11.524608,146.48204358082205
2641,COSMOS,DC21fwff,10055045,149.49455122485,2.83795091865,59319.11605387,i,21.545,0.038,1.0,2015,0.843,1.31,2021-04-15 02:47:07.054368,145.9901698796269
2642,COSMOS,DC21fwff,636198,149.4942543176,2.8382057839,59319.12633546,g,22.292,0.057,1.0,514,1.105,1.35,2021-04-15 03:01:55.383744,142.44089996909713
2643,COSMOS,DC21fwff,636727,149.49422301909,2.8382165542,59319.12735349,r,21.656,0.031,1.0,515,0.968,1.36,2021-04-15 03:03:23.341536,142.11128763311555
2644,COSMOS,DC21jroo,11990561,149.54378530186,2.88513001241,59355.97927363,g,20.491,0.043,1.0,7628,1.583,1.22,2021-05-21 23:30:09.241632,161.72303390392483
2645,COSMOS,DC21jroo,1207322,149.54405151038,2.8850913418,59355.98053882,g,20.467,0.037,1.0,1032,1.436,1.22,2021-05-21 23:31:58.554048,161.0842771974255
2646,COSMOS,DC21jroo,1208763,149.54432522279,2.88507643045,59355.98181258,r,19.712,0.017,1.0,1033,1.384,1.22,2021-05-21 23:33:48.606912,160.44696010213838
2647,COSMOS,DC21jroo,1207624,149.5445526633,2.88505089339,59355.98295834,r,19.758,0.016,1.0,1034,1.269,1.22,2021-05-21 23:35:27.600576,159.87867417847042
2648,COSMOS,DC21jorm,1190102,149.32306476582,2.89567893514,59352.00407323,g,21.887,0.101,0.272,1011,1.424,1.24,2021-05-18 00:05:51.927072,154.76821955248798
2649,COSMOS,DC21jorm,1191238,149.32337172241,2.89562567641,59352.00532021,g,21.953,0.104,0.7,1012,1.3,1.25,2021-05-18 00:07:39.666144,154.20801144694178
2650,COSMOS,DC21jorm,1192133,149.32357448829,2.89554626294,59352.00657101,r,21.362,0.054,1.0,1013,1.125,1.25,2021-05-18 00:09:27.735264,153.6522692563127
2651,COSMOS,DC21jnxq,1190016,149.33710241962,2.90604419369,59352.00407323,g,20.047,0.019,0.994,1011,1.424,1.24,2021-05-18 00:05:51.927072,154.79167492541526
2652,COSMOS,DC21jnxq,1191197,149.33741223149,2.9060591357,59352.00532021,g,20.037,0.018,1.0,1012,1.3,1.25,2021-05-18 00:07:39.666144,154.2313932819187
2653,COSMOS,DC21eydy,499444,149.36707766855,2.9815406813,59316.04818436,g,21.792,0.048,1.0,438,1.527,1.2,2021-04-12 01:09:23.128704,-176.25896133995386
2654,COSMOS,DC21eydy,504428,149.36704125994,2.98158665607,59316.04922802,r,21.196,0.025,1.0,439,1.306,1.2,2021-04-12 01:10:53.300928,-176.8522539157249
2655,COSMOS,DC21eydy,519993,149.36668281367,2.98191101782,59316.06084352,g,21.87,0.051,1.0,447,1.488,1.19,2021-04-12 01:27:36.880128,176.52575106559692
2656,COSMOS,DC21kcpx,1266980,149.40921096847,2.90260656738,59363.99209099,g,20.895,0.035,1.0,1121,1.445,1.31,2021-05-29 23:48:36.661536,146.34648135531177
2657,COSMOS,DC21kcpx,1264619,149.40953496352,2.902521484,59363.99334451,g,20.795,0.042,1.0,1122,1.67,1.31,2021-05-29 23:50:24.965664,145.88796243120757
2658,COSMOS,DC21kcpx,1268063,149.40980754386,2.90246669276,59363.99460828,r,20.289,0.015,1.0,1123,1.415,1.32,2021-05-29 23:52:14.155392,145.43192804168999
2659,COSMOS,DC21kcpx,1268581,149.41008061972,2.90241692659,59363.99574066,r,20.343,0.013,1.0,1124,1.216,1.32,2021-05-29 23:53:51.993024,145.02864622097667
2660,COSMOS,DC21gdmg,674761,149.4549059645,2.90817780739,59322.06624931,g,22.388,0.075,0.968,534,1.176,1.21,2021-04-18 01:35:23.940384,164.63272424375592
2661,COSMOS,DC21gdmg,676056,149.45490145445,2.90819515757,59322.06726977,r,21.826,0.043,1.0,535,1.023,1.21,2021-04-18 01:36:52.108128,164.09796419992068
2662,COSMOS,DC21gdmg,10063071,149.45486928569,2.908249269,59322.06859985,i,21.795,0.053,1.0,2026,0.945,1.21,2021-04-18 01:38:47.027040,163.40589576384087
2663,COSMOS,DC21gdmg,702506,149.45477613888,2.90846606564,59322.07884438,g,22.375,0.058,1.0,543,0.953,1.23,2021-04-18 01:53:32.154432,158.28027874217102
2664,COSMOS,DC21gdmg,704829,149.45475126161,2.90846613107,59322.07987078,r,21.778,0.036,1.0,544,0.884,1.23,2021-04-18 01:55:00.835392,157.7880021880072
2665,COSMOS,DC21gdmg,10064419,149.45473205127,2.90852040531,59322.08122086,i,21.647,0.044,0.599,2029,0.891,1.23,2021-04-18 01:56:57.482304,157.14673013868986
2666,COSMOS,DC21gkiy,711611,149.45444114317,2.90914674319,59322.11203207,g,22.379,0.051,0.882,553,0.944,1.33,2021-04-18 02:41:19.570848,144.50955100720284
2667,COSMOS,DC21gkiy,713182,149.45443114557,2.90916937309,59322.11304963,r,21.784,0.03,1.0,554,0.796,1.33,2021-04-18 02:42:47.488032,144.15707883877027
2668,COSMOS,DC21gkiy,10065390,149.45440066236,2.90922572422,59322.11439555,i,21.65,0.034,0.207,2032,0.743,1.34,2021-04-18 02:44:43.775520,143.6969610062658
2669,COSMOS,DC21gkiy,714838,149.45429705047,2.90940786705,59322.12466261,g,22.319,0.052,1.0,562,0.999,1.39,2021-04-18 02:59:30.849504,140.40872549697346
2670,COSMOS,DC21gkiy,715331,149.4543065239,2.90944030194,59322.12567475,r,21.787,0.031,1.0,563,0.847,1.39,2021-04-18 03:00:58.298400,140.10513793750198
2671,COSMOS,DC21gkiy,10067008,149.45428257993,2.90947178312,59322.12699319,i,21.599,0.034,0.091,2035,0.778,1.4,2021-04-18 03:02:52.211616,139.71497716183381
2672,COSMOS,DC21ffft,544103,149.36577744148,2.98273294426,59316.08688242,g,22.032,0.055,0.639,457,1.339,1.22,2021-04-12 02:05:06.641088,162.33359154871803
2673,COSMOS,DC21ffft,540850,149.3657296758,2.98276453013,59316.08792099,r,21.428,0.03,1.0,458,1.129,1.22,2021-04-12 02:06:36.373536,161.80549573826474
2674,COSMOS,DC21ffft,550166,149.36535223194,2.98310121018,59316.09951857,g,21.853,0.043,1.0,466,1.217,1.24,2021-04-12 02:23:18.404448,156.17501865059705
2675,COSMOS,DC21funf,623101,149.30538039213,3.06861883523,59319.11367262,g,21.906,0.037,1.0,505,1.036,1.3,2021-04-15 02:43:41.314368,146.82367074099278
2676,COSMOS,DC21funf,621910,149.30535008933,3.06864730006,59319.11471672,r,21.342,0.023,1.0,506,0.918,1.31,2021-04-15 02:45:11.524608,146.4372469726951
2677,COSMOS,DC21funf,10054963,149.30532936083,3.06872654214,59319.11605387,i,21.255,0.029,1.0,2015,0.843,1.31,2021-04-15 02:47:07.054368,145.94867931874637
2678,COSMOS,DC21funf,632832,149.30516294237,3.0689571264,59319.12633546,g,21.829,0.037,1.0,514,1.105,1.35,2021-04-15 03:01:55.383744,142.42152976365878
2679,COSMOS,DC21funf,634073,149.30514523935,3.06897931826,59319.12735349,r,21.295,0.023,1.0,515,0.968,1.36,2021-04-15 03:03:23.341536,142.0938294040357
2680,COSMOS,DC21funf,10057036,149.3051296238,3.0690408836,59319.12867876,i,21.125,0.025,1.0,2018,0.888,1.37,2021-04-15 03:05:17.844864,141.6728992640891
2681,COSMOS,DC21fmdg,576392,149.30650097214,3.06691634518,59319.04774998,g,21.954,0.038,1.0,476,1.024,1.19,2021-04-15 01:08:45.598272,179.22563028270977
2682,COSMOS,DC21fmdg,576895,149.30648964772,3.06694760672,59319.04876279,r,21.391,0.025,1.0,477,0.877,1.19,2021-04-15 01:10:13.105056,178.64905974274905
2683,COSMOS,DC21fmdg,10048497,149.30647198339,3.06700293204,59319.0500871,i,21.259,0.032,1.0,2006,0.809,1.19,2021-04-15 01:12:07.525440,177.89565208855964
2684,COSMOS,DC21fmdg,585852,149.30628939339,3.06725901619,59319.06079798,g,21.866,0.037,1.0,486,1.064,1.2,2021-04-15 01:27:32.945472,171.85824410543557
2685,COSMOS,DC21fmdg,586319,149.30625226963,3.06727547836,59319.06182515,r,21.313,0.027,1.0,487,0.998,1.2,2021-04-15 01:29:01.692960,171.28768860486
2686,COSMOS,DC21guhm,758017,149.66317401663,2.71412867692,59329.12456323,g,20.681,0.063,0.978,618,1.15,1.51,2021-04-25 02:59:22.263072,135.2896108153188
2687,COSMOS,DC21guhm,759337,149.66321514288,2.71410206503,59329.12558705,r,20.055,0.023,0.962,619,0.978,1.51,2021-04-25 03:00:50.721120,135.04358241237927
2688,COSMOS,DC21guhm,10087011,149.66324892441,2.71407549711,59329.12692208,i,19.962,0.016,1.0,2057,0.885,1.52,2021-04-25 03:02:46.067712,134.72734362052861
2689,COSMOS,DC21guhm,754065,149.66330540122,2.71407844379,59329.12977976,r,20.067,0.027,1.0,622,0.967,1.53,2021-04-25 03:06:52.971264,134.06756466175008
2690,COSMOS,DC21guhm,761559,149.66346734826,2.71402067309,59329.13721217,g,20.845,0.082,0.883,627,1.235,1.61,2021-04-25 03:17:35.131488,132.45632762052622
2691,COSMOS,DC21guhm,762242,149.66351180073,2.71398521207,59329.13824237,r,20.113,0.026,1.0,628,1.015,1.62,2021-04-25 03:19:04.140768,132.244452746367
2692,COSMOS,DC21guhm,10103426,149.6635535812,2.7139802433,59329.13956654,i,19.998,0.02,1.0,2073,0.978,1.63,2021-04-25 03:20:58.549056,131.97608598928736
2693,COSMOS,DC21gqwm,741416,149.66132575879,2.71478971225,59329.04418083,g,20.664,0.05,1.0,599,1.136,1.21,2021-04-25 01:03:37.223712,166.4383846992486
2694,COSMOS,DC21gqwm,742101,149.66135929094,2.71477509097,59329.04521651,r,19.966,0.017,1.0,600,0.94,1.21,2021-04-25 01:05:06.706464,165.88232447916005
2695,COSMOS,DC21gqwm,10075455,149.66140071846,2.71475996501,59329.04660615,i,19.841,0.013,1.0,2043,0.894,1.21,2021-04-25 01:07:06.771360,165.14117856253793
2696,COSMOS,DC21gqwm,738284,149.66142966931,2.71474249712,59329.04844264,g,20.644,0.056,1.0,602,1.091,1.2,2021-04-25 01:09:45.444096,164.17074662734575
2697,COSMOS,DC21gqwm,739705,149.66145980231,2.71474681719,59329.04947984,r,19.99,0.019,1.0,603,0.891,1.2,2021-04-25 01:11:15.058176,163.62743114600238
2698,COSMOS,DC21gqwm,10074988,149.66150335056,2.71472843978,59329.05081707,i,19.861,0.014,1.0,2044,0.863,1.2,2021-04-25 01:13:10.594848,162.93215626950152
2699,COSMOS,DC21gqwm,750879,149.66162231633,2.71469654286,59329.05687279,g,20.652,0.05,1.0,608,1.085,1.22,2021-04-25 01:21:53.809056,159.8611014336268
2700,COSMOS,DC21gqwm,752958,149.66163958894,2.71466749846,59329.05792094,r,19.976,0.017,1.0,609,0.938,1.23,2021-04-25 01:23:24.369216,159.3430620969893
2701,COSMOS,DC21gqwm,10081618,149.66167323345,2.71466095059,59329.05925142,i,19.83,0.012,1.0,2051,0.882,1.23,2021-04-25 01:25:19.322688,158.69149159112973
2702,COSMOS,DC21gqwm,746304,149.66173273354,2.71462799316,59329.06110184,g,20.637,0.056,1.0,611,1.002,1.22,2021-04-25 01:27:59.198976,157.79659299315225
2703,COSMOS,DC21gqwm,747609,149.66174590965,2.71464419684,59329.06214615,r,20.018,0.02,1.0,612,0.884,1.22,2021-04-25 01:29:29.427360,157.2974202290823
